bt_mac_scanner;lat;lon;accuracy;provider;timestamp
593133ee918066a0c6f1525706c4c2d1;54.9192584585398;9.89318889565766;5;gps;2012-07-05 07:21:03
7ccc706e59959d16d1aff6467740427d;55.4121387;11.5605552;2519;network;2012-07-05 07:21:22
7ccc706e59959d16d1aff6467740427d;55.40841194;11.5736541;42;gps;2012-07-05 07:21:40
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 07:24:12
9fb011524993c741c20ab05910eefc7f;55.61616258;12.07466243;8.48528099060059;gps;2012-07-05 07:24:13
938b4a1742b8f37eed1428f3003f4f71;55.7063408335671;12.5067827291787;5;gps;2012-07-05 07:25:08
c47d7006cdb5d97c3fab9ab0929062c8;55.6243049;12.0588546;1495;network;2012-07-05 07:25:17
d2545c291ef4ca6f2854a6a76b0ab360;55.7077115;12.5436556;811;network;2012-07-05 07:25:31
c47d7006cdb5d97c3fab9ab0929062c8;55.62144964;12.06894306;12;gps;2012-07-05 07:25:36
d2545c291ef4ca6f2854a6a76b0ab360;55.7095197;12.54626212;48;gps;2012-07-05 07:25:40
311426d49fe87a4a4e4a5f8a58639c48;55.6190353;12.0678027;999;network;2012-07-05 07:27:12
c0ccd12f061a725c49be372439401d3f;55.691911;12.4020963;959;network;2012-07-05 07:27:16
311426d49fe87a4a4e4a5f8a58639c48;55.6182945566252;12.0634654629976;10;gps;2012-07-05 07:27:21
ad0246a3cc3625f420af64754b84fbe5;55.44932179;11.78899895;5;gps;2012-07-05 07:28:11
ad0246a3cc3625f420af64754b84fbe5;55.4540174;11.7509236;2409;network;2012-07-05 07:28:14
f9b58c8ef39ad0da343027df388d58c2;55.6915664;12.1332785;1758;network;2012-07-05 07:29:25
c914897a47837549eea75b6b09d493ff;55.60936;12.0970446;1921;network;2012-07-05 07:29:32
c1060bc5b8e80384842efdeba8c0e661;55.61871257;12.1045666;8;gps;2012-07-05 07:29:34
c914897a47837549eea75b6b09d493ff;55.61416208;12.09014498;17;gps;2012-07-05 07:29:35
df471e9b2468eb1c209d95b7d93a4479;55.6722402;12.49277941;130;network;2012-07-05 07:29:46
df471e9b2468eb1c209d95b7d93a4479;55.67237189;12.49233519;48;gps;2012-07-05 07:29:56
9fb011524993c741c20ab05910eefc7f;55.61614916;12.07452353;8.48528099060059;gps;2012-07-05 07:30:12
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 07:30:12
3af792901928260d69a2d5a284a8ee23;55.7160001;12.5185276;40;network;2012-07-05 07:30:49
f9b58c8ef39ad0da343027df388d58c2;55.69428137;12.15173029;46;gps;2012-07-05 07:30:53
56ef50fb31bbada0d8e2fc5b452eced6;55.6235069;12.078278;1129;network;2012-07-05 07:34:39
56ef50fb31bbada0d8e2fc5b452eced6;55.62388363;12.07655157;29;gps;2012-07-05 07:34:44
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 07:36:13
6922773dad726249fea6280b7a9382e9;55.7320389;12.5101535333333;110;network;2012-07-05 07:36:13
872ff61e5958bd767b8b4326e43e2c1a;55.8717588;12.4050725;1459;network;2012-07-05 07:36:14
9fb011524993c741c20ab05910eefc7f;55.61606789;12.07449986;7.21110248565674;gps;2012-07-05 07:36:14
872ff61e5958bd767b8b4326e43e2c1a;55.8743036119267;12.3968699947;5;gps;2012-07-05 07:36:16
6922773dad726249fea6280b7a9382e9;55.73215187;12.50989776;38;gps;2012-07-05 07:36:33
5488e17db9e015b67c541653c5adbf1d;55.6128807840059;12.0899844824338;24;gps;2012-07-05 07:36:49
6e5b75152ca0a637fd1f852c0a33280b;55.61562267;12.0714773;5;gps_cached;2012-07-05 07:37:53
14d950273f2f7e3d1d5320505a9f2284;-23.4496098;-46.8867862;25;network;2012-07-05 07:39:24
14d950273f2f7e3d1d5320505a9f2284;-23.4495234489434;-46.8863654136644;45.5991744995117;gps;2012-07-05 07:39:25
ff1857a26104cf0a28145763e67facc3;55.7637118;12.4776353;52;network;2012-07-05 07:39:45
311426d49fe87a4a4e4a5f8a58639c48;55.6190353;12.0678027;999;network;2012-07-05 07:41:10
3cfc59994027cef64482ed4368020c75;55.6439043;12.0493323;1814;network;2012-07-05 07:41:10
311426d49fe87a4a4e4a5f8a58639c48;55.6183360889554;12.0631029456854;5;gps;2012-07-05 07:41:12
3cfc59994027cef64482ed4368020c75;55.6452476978302;12.0622372627258;24;gps;2012-07-05 07:41:22
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 07:42:13
9fb011524993c741c20ab05910eefc7f;55.61617004;12.07452717;10;gps;2012-07-05 07:42:14
9a060b5d4a135210d88ad344924e1b2a;55.64617725;12.5863217166667;156;network;2012-07-05 07:43:10
9a060b5d4a135210d88ad344924e1b2a;55.6471627950668;12.5865823030472;16;gps;2012-07-05 07:43:15
593133ee918066a0c6f1525706c4c2d1;54.9191341549158;9.8930280469358;5;gps;2012-07-05 07:43:31
593133ee918066a0c6f1525706c4c2d1;54.9198253;9.8939633;62;network;2012-07-05 07:43:33
c914897a47837549eea75b6b09d493ff;55.60936;12.0970446;1921;network;2012-07-05 07:44:58
c914897a47837549eea75b6b09d493ff;55.61414777;12.0901438;15;gps;2012-07-05 07:45:01
e4e1f66b6b30594512713754d7d6e394;55.6096702;12.0586906;2587;network;2012-07-05 07:45:48
938b4a1742b8f37eed1428f3003f4f71;55.7061066431925;12.5071506109089;15;gps;2012-07-05 07:47:03
c47d7006cdb5d97c3fab9ab0929062c8;55.6243049;12.0588546;1495;network;2012-07-05 07:47:23
c47d7006cdb5d97c3fab9ab0929062c8;55.62151133;12.06897005;11;gps;2012-07-05 07:47:26
d2545c291ef4ca6f2854a6a76b0ab360;55.7077115;12.5436556;811;network;2012-07-05 07:47:35
d2545c291ef4ca6f2854a6a76b0ab360;55.70942257;12.54586026;58;gps;2012-07-05 07:48:10
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 07:48:13
9fb011524993c741c20ab05910eefc7f;55.6160659;12.07458478;13.416407585144;gps;2012-07-05 07:48:15
c0ccd12f061a725c49be372439401d3f;55.7350273;12.457319;849;network;2012-07-05 07:49:07
f9b58c8ef39ad0da343027df388d58c2;55.6937094;12.1692536;1505;network;2012-07-05 07:50:10
ad0246a3cc3625f420af64754b84fbe5;55.4275066;11.7989172;2781;network;2012-07-05 07:50:15
c1060bc5b8e80384842efdeba8c0e661;55.6187592;12.10453756;7.5;gps;2012-07-05 07:51:16
7ccc706e59959d16d1aff6467740427d;55.4121387;11.5605552;2519;network;2012-07-05 07:51:22
7ccc706e59959d16d1aff6467740427d;55.40847848;11.57341816;42;gps;2012-07-05 07:51:31
3af792901928260d69a2d5a284a8ee23;55.7160006;12.5185295;46;network;2012-07-05 07:52:23
df471e9b2468eb1c209d95b7d93a4479;55.6722402;12.49277941;130;network;2012-07-05 07:53:21
df471e9b2468eb1c209d95b7d93a4479;55.67259138;12.49252123;56;gps;2012-07-05 07:53:39
f9b58c8ef39ad0da343027df388d58c2;55.69424116;12.15167848;18;gps;2012-07-05 07:54:12
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 07:54:14
9fb011524993c741c20ab05910eefc7f;55.61616925;12.07456983;17.0880069732666;gps;2012-07-05 07:54:14
60e04e9a80c672a05fc6ffa83dac29c1;61.039626;76.3471235;3154;network;2012-07-05 07:55:10
6e15d1fae051baf6fa6daaced0a407b7;55.6160424;12.0769203;1790;network;2012-07-05 07:55:28
6e5b75152ca0a637fd1f852c0a33280b;55.6155914;12.07148854;7;gps;2012-07-05 07:56:02
9a060b5d4a135210d88ad344924e1b2a;55.6838983297348;12.5727581977844;12;gps_cached;2012-07-05 07:56:14
5488e17db9e015b67c541653c5adbf1d;55.6129461326135;12.0899230435784;8;gps;2012-07-05 07:57:03
6922773dad726249fea6280b7a9382e9;55.7320389;12.5101535333333;110;network;2012-07-05 07:57:17
6922773dad726249fea6280b7a9382e9;55.73217398;12.50996836;48;gps_cached;2012-07-05 07:57:25
6922773dad726249fea6280b7a9382e9;55.73217398;12.50996836;48;gps_cached;2012-07-05 07:57:25
6922773dad726249fea6280b7a9382e9;55.73217398;12.50996836;48;gps;2012-07-05 07:57:25
c914897a47837549eea75b6b09d493ff;55.60936;12.0970446;1921;network;2012-07-05 07:58:06
872ff61e5958bd767b8b4326e43e2c1a;55.8717588;12.4050725;1459;network;2012-07-05 07:58:08
c914897a47837549eea75b6b09d493ff;55.61413911;12.09025887;6;gps;2012-07-05 07:58:09
872ff61e5958bd767b8b4326e43e2c1a;55.872550830245;12.401606105268;20;gps;2012-07-05 07:58:16
ff1857a26104cf0a28145763e67facc3;55.7637966;12.4778596;69;network;2012-07-05 07:58:41
14d950273f2f7e3d1d5320505a9f2284;-23.4496098;-46.8867862;25;network;2012-07-05 08:00:10
14d950273f2f7e3d1d5320505a9f2284;-23.4495449066155;-46.8863224983202;45.5991744995117;gps;2012-07-05 08:00:12
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 08:00:14
9fb011524993c741c20ab05910eefc7f;55.61603636;12.07456314;16.9705619812012;gps;2012-07-05 08:00:14
311426d49fe87a4a4e4a5f8a58639c48;55.6196144;12.0681719;830;network;2012-07-05 08:01:46
311426d49fe87a4a4e4a5f8a58639c48;55.6183642940596;12.0632326137275;5;gps;2012-07-05 08:01:52
3cfc59994027cef64482ed4368020c75;55.6452530622482;12.0621997117996;24;gps;2012-07-05 08:01:57
4cd8762e2d3c1e977dfa0b3eee864285;55.6781622;12.5855585;611;network;2012-07-05 08:01:59
3cfc59994027cef64482ed4368020c75;55.6439043;12.0493323;1814;network;2012-07-05 08:02:15
f9b58c8ef39ad0da343027df388d58c2;55.6937094;12.1692536;1505;network;2012-07-05 08:03:09
f9b58c8ef39ad0da343027df388d58c2;55.69417994;12.15167761;33;gps;2012-07-05 08:03:26
593133ee918066a0c6f1525706c4c2d1;54.9198157;9.89394;51;network;2012-07-05 08:03:56
593133ee918066a0c6f1525706c4c2d1;54.9192725820467;9.89304003305733;5;gps;2012-07-05 08:03:58
593133ee918066a0c6f1525706c4c2d1;54.9192725820467;9.89304003305733;5;gps_cached;2012-07-05 08:03:58
56ef50fb31bbada0d8e2fc5b452eced6;55.6179153;12.0749155;1672;network;2012-07-05 08:04:38
56ef50fb31bbada0d8e2fc5b452eced6;55.62389677;12.07696894;45;gps;2012-07-05 08:04:53
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 08:06:14
9fb011524993c741c20ab05910eefc7f;55.61604096;12.07454328;10;gps;2012-07-05 08:06:15
931ea352483c78304798c55b4fe6779a;55.62028983;12.08466879;13;gps;2012-07-05 08:06:17
7ccc706e59959d16d1aff6467740427d;55.4121387;11.5605552;2519;network;2012-07-05 08:07:25
c47d7006cdb5d97c3fab9ab0929062c8;55.6243049;12.0588546;1495;network;2012-07-05 08:07:26
7ccc706e59959d16d1aff6467740427d;55.40826034;11.57339468;31;gps;2012-07-05 08:07:29
c47d7006cdb5d97c3fab9ab0929062c8;55.62173858;12.06876038;12;gps;2012-07-05 08:07:31
d2545c291ef4ca6f2854a6a76b0ab360;55.7077115;12.5436556;811;network;2012-07-05 08:07:37
d2545c291ef4ca6f2854a6a76b0ab360;55.70964718;12.54631557;56;gps;2012-07-05 08:08:12
ad0246a3cc3625f420af64754b84fbe5;55.43097473;11.79893973;39;gps;2012-07-05 08:10:25
ad0246a3cc3625f420af64754b84fbe5;55.4310359;11.7985105;145;network;2012-07-05 08:10:40
c1060bc5b8e80384842efdeba8c0e661;55.61877254;12.10453649;19;gps;2012-07-05 08:10:58
3af792901928260d69a2d5a284a8ee23;55.7160001;12.5185276;40;network;2012-07-05 08:11:59
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 08:12:14
9fb011524993c741c20ab05910eefc7f;55.61602355;12.07452517;5;gps;2012-07-05 08:12:15
6e5b75152ca0a637fd1f852c0a33280b;55.61553649;12.07154387;10;gps;2012-07-05 08:14:03
4cd8762e2d3c1e977dfa0b3eee864285;55.6781622;12.5855585;611;network;2012-07-05 08:14:23
df471e9b2468eb1c209d95b7d93a4479;55.6722402;12.49277941;130;network;2012-07-05 08:14:59
c914897a47837549eea75b6b09d493ff;55.60936;12.0970446;1921;network;2012-07-05 08:15:00
df471e9b2468eb1c209d95b7d93a4479;55.67221026;12.49231877;23;gps;2012-07-05 08:15:09
c914897a47837549eea75b6b09d493ff;55.61404871;12.09010977;6;gps;2012-07-05 08:15:14
f9b58c8ef39ad0da343027df388d58c2;55.6937094;12.1692536;1505;network;2012-07-05 08:15:31
f9b58c8ef39ad0da343027df388d58c2;55.69428329;12.15180457;44;gps;2012-07-05 08:15:50
ff1857a26104cf0a28145763e67facc3;55.7637795;12.4775883;53;network;2012-07-05 08:16:09
5488e17db9e015b67c541653c5adbf1d;55.6129739399326;12.0899591268691;16;gps;2012-07-05 08:16:11
6e15d1fae051baf6fa6daaced0a407b7;55.6160424;12.0769203;1790;network;2012-07-05 08:16:11
872ff61e5958bd767b8b4326e43e2c1a;55.8718945;12.3998933;27;network;2012-07-05 08:16:24
872ff61e5958bd767b8b4326e43e2c1a;55.8726450009272;12.401613900438;10;gps;2012-07-05 08:16:34
9fb011524993c741c20ab05910eefc7f;55.61603395;12.07464672;13.416407585144;gps;2012-07-05 08:18:14
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 08:18:14
14d950273f2f7e3d1d5320505a9f2284;-23.4496094;-46.8867862;23;network;2012-07-05 08:19:07
14d950273f2f7e3d1d5320505a9f2284;-23.4495341777795;-46.8862581253038;98.3470611572266;gps;2012-07-05 08:19:12
311426d49fe87a4a4e4a5f8a58639c48;55.6241057;12.0617991;1535;network;2012-07-05 08:20:35
311426d49fe87a4a4e4a5f8a58639c48;55.618439395912;12.0632193703204;5;gps;2012-07-05 08:20:44
3cfc59994027cef64482ed4368020c75;55.6451511383057;12.0623713731766;48;gps;2012-07-05 08:20:45
3cfc59994027cef64482ed4368020c75;55.6421652;12.0471954;1754;network;2012-07-05 08:21:03
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 08:24:15
9fb011524993c741c20ab05910eefc7f;55.61614054;12.07453463;10;gps;2012-07-05 08:24:16
938b4a1742b8f37eed1428f3003f4f71;55.7063792226836;12.5066741835326;10;gps;2012-07-05 08:25:36
c47d7006cdb5d97c3fab9ab0929062c8;55.6246029;12.0625426;1261;network;2012-07-05 08:25:48
d2545c291ef4ca6f2854a6a76b0ab360;55.7077115;12.5436556;811;network;2012-07-05 08:25:57
c47d7006cdb5d97c3fab9ab0929062c8;55.62143355;12.06886128;9;gps;2012-07-05 08:25:57
4cd8762e2d3c1e977dfa0b3eee864285;55.6787373;12.5850403;817;network;2012-07-05 08:26:20
c914897a47837549eea75b6b09d493ff;55.60936;12.0970446;1921;network;2012-07-05 08:26:53
33d9f0aceb32267bda690bb3662aeb0d;55.6951639;12.5675963;229;network;2012-07-05 08:27:08
c539db14f9b1daa1d2a065bf983489b3;55.61395711;12.08956076;54;gps;2012-07-05 08:27:14
ad0246a3cc3625f420af64754b84fbe5;55.4310359;11.7985105;145;network;2012-07-05 08:28:20
ad0246a3cc3625f420af64754b84fbe5;55.43083196;11.79910564;44;gps;2012-07-05 08:28:27
3af792901928260d69a2d5a284a8ee23;55.7159994;12.5185254;27;network;2012-07-05 08:30:01
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 08:30:14
9fb011524993c741c20ab05910eefc7f;55.61601017;12.07446228;14.4222049713135;gps;2012-07-05 08:30:15
7ccc706e59959d16d1aff6467740427d;55.4325976;11.6019659;2841;network;2012-07-05 08:31:38
7ccc706e59959d16d1aff6467740427d;55.40835674;11.57354258;17;gps;2012-07-05 08:31:39
df471e9b2468eb1c209d95b7d93a4479;55.6722402;12.49277941;130;network;2012-07-05 08:31:55
df471e9b2468eb1c209d95b7d93a4479;55.67207382;12.49225819;28;gps;2012-07-05 08:31:58
6e5b75152ca0a637fd1f852c0a33280b;55.61563028;12.07161981;19;gps;2012-07-05 08:32:03
cf6727a517ce94e41abe71aa80b9ca72;55.7326916;12.3897547;730;network;2012-07-05 08:32:17
ff1857a26104cf0a28145763e67facc3;55.7637588;12.477581;20;network;2012-07-05 08:32:22
5488e17db9e015b67c541653c5adbf1d;55.6130272679363;12.0898331860105;24;gps;2012-07-05 08:32:47
f9b58c8ef39ad0da343027df388d58c2;55.6937094;12.1692536;1505;network;2012-07-05 08:33:17
f9b58c8ef39ad0da343027df388d58c2;55.70648264;12.15581303;33;gps;2012-07-05 08:33:26
872ff61e5958bd767b8b4326e43e2c1a;55.8719937;12.3995211;45;network;2012-07-05 08:34:07
872ff61e5958bd767b8b4326e43e2c1a;55.8724504569545;12.4017069395632;5;gps;2012-07-05 08:34:11
56ef50fb31bbada0d8e2fc5b452eced6;55.6235069;12.078278;1129;network;2012-07-05 08:34:53
56ef50fb31bbada0d8e2fc5b452eced6;55.62387327;12.07698722;8;gps;2012-07-05 08:34:58
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 08:36:14
9fb011524993c741c20ab05910eefc7f;55.61612;12.07458147;8.5440034866333;gps;2012-07-05 08:36:16
14d950273f2f7e3d1d5320505a9f2284;-23.4496098;-46.8867862;25;network;2012-07-05 08:36:34
14d950273f2f7e3d1d5320505a9f2284;-23.4499311447137;-46.8861293792711;181.943420410156;gps;2012-07-05 08:36:35
311426d49fe87a4a4e4a5f8a58639c48;55.6196144;12.0681719;830;network;2012-07-05 08:37:55
311426d49fe87a4a4e4a5f8a58639c48;55.6181846279651;12.0637341029942;5;gps;2012-07-05 08:38:01
3cfc59994027cef64482ed4368020c75;55.6453496217728;12.0621138811111;24;gps;2012-07-05 08:38:05
3cfc59994027cef64482ed4368020c75;55.6421652;12.0471954;1754;network;2012-07-05 08:38:21
f9b58c8ef39ad0da343027df388d58c2;55.6937094;12.1692536;1505;network;2012-07-05 08:39:18
f9b58c8ef39ad0da343027df388d58c2;55.68203192;12.18820742;4;gps;2012-07-05 08:39:29
593133ee918066a0c6f1525706c4c2d1;54.9197243;9.8937232;75;network;2012-07-05 08:39:48
593133ee918066a0c6f1525706c4c2d1;54.9192558601499;9.89314463920891;5;gps;2012-07-05 08:39:48
c539db14f9b1daa1d2a065bf983489b3;55.609145;12.076799;2315;network;2012-07-05 08:39:56
c539db14f9b1daa1d2a065bf983489b3;55.61411902;12.09015823;3;gps;2012-07-05 08:39:58
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 08:42:14
9fb011524993c741c20ab05910eefc7f;55.61608729;12.07446558;8.9442720413208;gps;2012-07-05 08:42:15
c47d7006cdb5d97c3fab9ab0929062c8;55.6243049;12.0588546;1495;network;2012-07-05 08:42:46
d2545c291ef4ca6f2854a6a76b0ab360;55.7077115;12.5436556;811;network;2012-07-05 08:42:54
4cd8762e2d3c1e977dfa0b3eee864285;55.6787373;12.5850403;817;network;2012-07-05 08:43:15
c47d7006cdb5d97c3fab9ab0929062c8;55.62146658;12.06893159;12;gps;2012-07-05 08:43:21
938b4a1742b8f37eed1428f3003f4f71;55.7064129179344;12.5069294124842;5;gps;2012-07-05 08:43:27
33d9f0aceb32267bda690bb3662aeb0d;55.6951639;12.5675963;229;network;2012-07-05 08:44:00
ad0246a3cc3625f420af64754b84fbe5;55.4309486;11.79906858;18;gps;2012-07-05 08:44:31
ad0246a3cc3625f420af64754b84fbe5;55.4310359;11.7985105;145;network;2012-07-05 08:44:32
c539db14f9b1daa1d2a065bf983489b3;55.609145;12.076799;2315;network;2012-07-05 08:45:03
c539db14f9b1daa1d2a065bf983489b3;55.61419771;12.09023699;12;gps;2012-07-05 08:45:17
c1060bc5b8e80384842efdeba8c0e661;55.61872309;12.10463978;8;gps;2012-07-05 08:45:46
3af792901928260d69a2d5a284a8ee23;55.7159999;12.5185252;25;network;2012-07-05 08:46:39
ff1857a26104cf0a28145763e67facc3;55.763832;12.477766;22;network;2012-07-05 08:46:50
ff1857a26104cf0a28145763e67facc3;55.763832;12.477766;22;network;2012-07-05 08:46:50
7ccc706e59959d16d1aff6467740427d;55.40833485;11.57355717;6;gps;2012-07-05 08:48:10
7ccc706e59959d16d1aff6467740427d;55.4325976;11.6019659;2841;network;2012-07-05 08:48:10
5488e17db9e015b67c541653c5adbf1d;55.6129729574002;12.089831234434;32;gps;2012-07-05 08:48:29
6e15d1fae051baf6fa6daaced0a407b7;55.6160424;12.0769203;1790;network;2012-07-05 08:49:05
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 08:49:28
df471e9b2468eb1c209d95b7d93a4479;55.6722402;12.49277941;130;network;2012-07-05 08:49:28
9fb011524993c741c20ab05910eefc7f;55.61607032;12.07452744;14.4222049713135;gps;2012-07-05 08:49:29
df471e9b2468eb1c209d95b7d93a4479;55.67227593;12.49219955;29;gps;2012-07-05 08:49:38
6e5b75152ca0a637fd1f852c0a33280b;55.61559506;12.07151133;9;gps;2012-07-05 08:50:02
872ff61e5958bd767b8b4326e43e2c1a;55.8718943;12.3998935;25;network;2012-07-05 08:50:26
872ff61e5958bd767b8b4326e43e2c1a;55.8725486928597;12.4013904388994;5;gps;2012-07-05 08:50:33
f9b58c8ef39ad0da343027df388d58c2;55.67792464;12.32664566;51;gps;2012-07-05 08:51:11
14d950273f2f7e3d1d5320505a9f2284;-23.4496094;-46.8867862;23;network;2012-07-05 08:52:46
14d950273f2f7e3d1d5320505a9f2284;-23.4496951103204;-46.8862366676317;98.3470611572266;gps;2012-07-05 08:53:14
311426d49fe87a4a4e4a5f8a58639c48;55.6196144;12.0681719;830;network;2012-07-05 08:54:01
3cfc59994027cef64482ed4368020c75;55.6450653076172;12.0623123645782;24;gps;2012-07-05 08:54:05
311426d49fe87a4a4e4a5f8a58639c48;55.6183980731294;12.063300004229;5;gps;2012-07-05 08:54:11
3cfc59994027cef64482ed4368020c75;55.6421652;12.0471954;1754;network;2012-07-05 08:54:30
593133ee918066a0c6f1525706c4c2d1;54.9198093;9.8939079;25;network;2012-07-05 08:55:46
593133ee918066a0c6f1525706c4c2d1;54.9192744679749;9.8932024743408;5;gps;2012-07-05 08:55:47
c539db14f9b1daa1d2a065bf983489b3;55.609145;12.076799;2315;network;2012-07-05 08:55:52
c539db14f9b1daa1d2a065bf983489b3;55.61411418;12.09020577;4;gps;2012-07-05 08:56:06
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 08:57:48
9fb011524993c741c20ab05910eefc7f;55.61614932;12.07445624;14.4222049713135;gps;2012-07-05 08:57:50
938b4a1742b8f37eed1428f3003f4f71;55.7066188193858;12.5066767819226;10;gps;2012-07-05 08:58:31
c47d7006cdb5d97c3fab9ab0929062c8;55.6246029;12.0625426;1261;network;2012-07-05 08:58:31
c47d7006cdb5d97c3fab9ab0929062c8;55.62149615;12.0688896;9;gps;2012-07-05 08:58:34
d2545c291ef4ca6f2854a6a76b0ab360;55.7077115;12.5436556;811;network;2012-07-05 08:58:39
4cd8762e2d3c1e977dfa0b3eee864285;55.6758544;12.5828873;626;network;2012-07-05 08:59:08
33d9f0aceb32267bda690bb3662aeb0d;55.6951639;12.5675963;229;network;2012-07-05 08:59:41
c0ccd12f061a725c49be372439401d3f;55.7279491;12.4786046;756;network;2012-07-05 08:59:44
ff1857a26104cf0a28145763e67facc3;55.7637983;12.477693;20;network_cached;2012-07-05 09:00:14
ff1857a26104cf0a28145763e67facc3;55.7637983;12.477693;20;network_cached;2012-07-05 09:00:14
ad0246a3cc3625f420af64754b84fbe5;55.4310359;11.7985105;145;network;2012-07-05 09:00:19
ad0246a3cc3625f420af64754b84fbe5;55.43085923;11.79904325;45;gps;2012-07-05 09:00:29
5488e17db9e015b67c541653c5adbf1d;55.6130409182538;12.0899334489916;16;gps;2012-07-05 09:02:28
3af792901928260d69a2d5a284a8ee23;55.7160001;12.518525;27;network;2012-07-05 09:02:29
f9b58c8ef39ad0da343027df388d58c2;55.6821053;12.341752;779;network;2012-07-05 09:02:42
f9b58c8ef39ad0da343027df388d58c2;55.67788587;12.32574135;22;gps;2012-07-05 09:02:54
7ccc706e59959d16d1aff6467740427d;55.40830334;11.57357965;19;gps;2012-07-05 09:03:34
7ccc706e59959d16d1aff6467740427d;55.4325976;11.6019659;2841;network;2012-07-05 09:03:37
cf6727a517ce94e41abe71aa80b9ca72;55.7326916;12.3897547;730;network;2012-07-05 09:04:10
df471e9b2468eb1c209d95b7d93a4479;55.6722402;12.49277941;130;network;2012-07-05 09:04:44
df471e9b2468eb1c209d95b7d93a4479;55.6722286;12.49230004;41;gps;2012-07-05 09:04:56
872ff61e5958bd767b8b4326e43e2c1a;55.8719865;12.3995273;45;network;2012-07-05 09:05:43
6922773dad726249fea6280b7a9382e9;55.7269052;12.5792081;105;network;2012-07-05 09:05:44
872ff61e5958bd767b8b4326e43e2c1a;55.8723925380036;12.4018264655024;10;gps;2012-07-05 09:05:53
9fb011524993c741c20ab05910eefc7f;55.6143837;12.0660924;1932;network;2012-07-05 09:06:00
9fb011524993c741c20ab05910eefc7f;55.61610704;12.07454976;11.3137083053589;gps;2012-07-05 09:06:01
c539db14f9b1daa1d2a065bf983489b3;55.609145;12.076799;2315;network;2012-07-05 09:06:19
c539db14f9b1daa1d2a065bf983489b3;55.61407969;12.09018459;9;gps;2012-07-05 09:06:25
e4e1f66b6b30594512713754d7d6e394;55.6096702;12.0586906;2587;network;2012-07-05 09:06:56
6922773dad726249fea6280b7a9382e9;55.72844373;12.58101152;27;gps;2012-07-05 09:07:16
14d950273f2f7e3d1d5320505a9f2284;-23.4496094;-46.8867862;23;network;2012-07-05 09:07:53
6e5b75152ca0a637fd1f852c0a33280b;55.61557918;12.07154971;7;gps_cached;2012-07-05 09:07:54
14d950273f2f7e3d1d5320505a9f2284;-23.4497058391564;-46.8852496147142;181.943420410156;gps;2012-07-05 09:07:58
311426d49fe87a4a4e4a5f8a58639c48;55.6241057;12.0617991;1535;network;2012-07-05 09:09:03
3cfc59994027cef64482ed4368020c75;55.6439043;12.0493323;1814;network;2012-07-05 09:09:05
311426d49fe87a4a4e4a5f8a58639c48;55.6183996237814;12.0630177855492;5;gps;2012-07-05 09:09:06
593133ee918066a0c6f1525706c4c2d1;54.919182350859;9.89345988258719;5;gps;2012-07-05 09:10:41
593133ee918066a0c6f1525706c4c2d1;54.9198202;9.8939532;52;network;2012-07-05 09:10:42
938b4a1742b8f37eed1428f3003f4f71;55.7078581256792;12.5159962009639;5;gps;2012-07-05 09:12:08
c47d7006cdb5d97c3fab9ab0929062c8;55.6246029;12.0625426;1261;network;2012-07-05 09:13:17
c47d7006cdb5d97c3fab9ab0929062c8;55.62145444;12.0689488;6;gps;2012-07-05 09:13:20
79f2808d4b104ea8a650ac1da87d774b;55.62013455;12.08330976;8;gps;2012-07-05 09:13:21
d2545c291ef4ca6f2854a6a76b0ab360;55.7077115;12.5436556;811;network;2012-07-05 09:13:24
ff1857a26104cf0a28145763e67facc3;55.7650097;12.4811792;657;network;2012-07-05 09:13:32
ff1857a26104cf0a28145763e67facc3;55.7650097;12.4811792;657;network;2012-07-05 09:13:32
ff1857a26104cf0a28145763e67facc3;55.7628649938852;12.4774695374072;5;gps;2012-07-05 09:13:40
ff1857a26104cf0a28145763e67facc3;55.7628649938852;12.4774695374072;5;gps;2012-07-05 09:13:40
4cd8762e2d3c1e977dfa0b3eee864285;55.6787373;12.5850403;817;network;2012-07-05 09:13:46
