bt_mac_scanner;bt_mac_discovered;timestamp;discoveryTime 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 16:17:09";27 
92efa504160248e0bf52a3dc801aa214;1f0aff41cf966858ef197f2835a1341b;"2012-07-02 16:21:18";20 
9363fd3f2f97b99e23b6489504957c71;c27bebb0c776659227163be4d5aba857;"2012-07-02 16:22:36";27 
9363fd3f2f97b99e23b6489504957c71;bdcc71d12215e618ac24e74485b6ce6f;"2012-07-02 16:22:36";27 
9363fd3f2f97b99e23b6489504957c71;9382ef91ff7fff9ed71180b7ab9ae4de;"2012-07-02 16:22:36";27 
3af792901928260d69a2d5a284a8ee23;1a80a32c064ab21b02b7706838488f8f;"2012-07-02 16:22:46";41 
3af792901928260d69a2d5a284a8ee23;0fb0a8a1242fed0b15e0c0f01de8423f;"2012-07-02 16:22:46";41 
3af792901928260d69a2d5a284a8ee23;0e6b880a9eefedbc4e728380a83484c9;"2012-07-02 16:22:46";41 
3af792901928260d69a2d5a284a8ee23;d43ea8c160b65805cd0b1aed614842f8;"2012-07-02 16:22:46";41 
3af792901928260d69a2d5a284a8ee23;640112e8c96dfbac5ecf8479e26c7b94;"2012-07-02 16:22:46";41 
0310a07877058eca75a6f739d63b66df;3104f1e44d59cc5066fd7dd6255e343d;"2012-07-02 16:23:36";20 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 16:26:48";30 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 16:31:42";20 
0310a07877058eca75a6f739d63b66df;3104f1e44d59cc5066fd7dd6255e343d;"2012-07-02 16:33:12";36 
92efa504160248e0bf52a3dc801aa214;1f0aff41cf966858ef197f2835a1341b;"2012-07-02 16:34:30";21 
3af792901928260d69a2d5a284a8ee23;a765a0a4a810fba7e8342f3633e0bc64;"2012-07-02 16:35:02";36 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 16:36:57";29 
160fba0dd2ab2c4d1d490b9cfab34339;67d065065be4dfd6c40a8ebcdaf50754;"2012-07-02 16:37:46";27 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 16:42:46";20 
1096308782178a9d875d5c3eadd610b2;02675a35ae46e18e2ce7b2227073dd12;"2012-07-02 16:44:13";21 
3af792901928260d69a2d5a284a8ee23;8fdf65404a4c8ae0905d9131d32bf1d1;"2012-07-02 16:45:24";64 
3af792901928260d69a2d5a284a8ee23;ae7d2cbe6bb3b0b67cee3e9a136a7432;"2012-07-02 16:45:24";64 
3af792901928260d69a2d5a284a8ee23;5953a1edac8e50faf3364d368cf0ee29;"2012-07-02 16:45:24";64 
3af792901928260d69a2d5a284a8ee23;91668a36d6e244c610b166f2c969a1e2;"2012-07-02 16:45:24";64 
3af792901928260d69a2d5a284a8ee23;113653701543e9c89fe3224c3e5da9a4;"2012-07-02 16:45:24";64 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 16:47:35";30 
92efa504160248e0bf52a3dc801aa214;1f0aff41cf966858ef197f2835a1341b;"2012-07-02 16:47:42";22 
1096308782178a9d875d5c3eadd610b2;118e3cf35f27350cfcd4e5af7b1216de;"2012-07-02 16:52:52";26 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 16:53:21";20 
5d1d288805fa17cde1a56e4410861f3d;2c0eb92bf07c86041a5af3d2eaced9e3;"2012-07-02 16:53:24";31 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 16:54:59";29 
3af792901928260d69a2d5a284a8ee23;b26c14b54a91598ec684d4b2d2f9b387;"2012-07-02 16:55:11";90 
3af792901928260d69a2d5a284a8ee23;d668aeb90eca6e0abab53b80d9575cac;"2012-07-02 16:55:11";90 
3af792901928260d69a2d5a284a8ee23;7d4623cefa13fb55ea6a30cd911622f0;"2012-07-02 16:55:11";90 
3af792901928260d69a2d5a284a8ee23;90676680d7a845b6c50befa321316a62;"2012-07-02 16:55:11";90 
3af792901928260d69a2d5a284a8ee23;dfeb9e5cd61a8c1d6d0731e031529fd8;"2012-07-02 16:55:11";90 
3af792901928260d69a2d5a284a8ee23;c3f8f68c7da47c24e9a86b0fc61bb9c8;"2012-07-02 16:55:11";90 
3af792901928260d69a2d5a284a8ee23;516855abf2037b27370cc3f006ae39e5;"2012-07-02 16:55:11";90 
3af792901928260d69a2d5a284a8ee23;cc69393ed7da74052a20facefa4e938a;"2012-07-02 16:55:11";90 
3af792901928260d69a2d5a284a8ee23;5ffd6e5d9ea1a19319e449377fd84d51;"2012-07-02 16:55:11";90 
0310a07877058eca75a6f739d63b66df;3104f1e44d59cc5066fd7dd6255e343d;"2012-07-02 16:57:12";36 
2430e4b592db1ea7536fc245846cfaf3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 16:57:12";36 
69445b20449c4ee37a2c93097fd36125;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 16:57:12";36 
92efa504160248e0bf52a3dc801aa214;1f0aff41cf966858ef197f2835a1341b;"2012-07-02 17:00:54";21 
1096308782178a9d875d5c3eadd610b2;6cf2f850e205af1d7b3726e39b0961b3;"2012-07-02 17:01:56";22 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 17:03:53";20 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 17:04:32";27 
3af792901928260d69a2d5a284a8ee23;c3f8f68c7da47c24e9a86b0fc61bb9c8;"2012-07-02 17:04:39";32 
0310a07877058eca75a6f739d63b66df;3104f1e44d59cc5066fd7dd6255e343d;"2012-07-02 17:05:36";20 
2430e4b592db1ea7536fc245846cfaf3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 17:05:36";20 
69445b20449c4ee37a2c93097fd36125;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 17:05:36";20 
0310a07877058eca75a6f739d63b66df;edc6787463b30dd206441605e941d29d;"2012-07-02 17:13:24";25 
0310a07877058eca75a6f739d63b66df;3104f1e44d59cc5066fd7dd6255e343d;"2012-07-02 17:13:24";25 
2430e4b592db1ea7536fc245846cfaf3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 17:13:24";25 
2430e4b592db1ea7536fc245846cfaf3;edc6787463b30dd206441605e941d29d;"2012-07-02 17:13:24";25 
69445b20449c4ee37a2c93097fd36125;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 17:13:24";25 
69445b20449c4ee37a2c93097fd36125;edc6787463b30dd206441605e941d29d;"2012-07-02 17:13:24";25 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 17:14:07";29 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 17:14:20";20 
ecc9a1a51d377550c4d7f1cb1a10724d;d0830a1fbbe828b6f690fd17534e6dc1;"2012-07-02 17:14:24";31 
3af792901928260d69a2d5a284a8ee23;ff206a04b9ffba5182e76fd4e9f42ed7;"2012-07-02 17:14:50";55 
3af792901928260d69a2d5a284a8ee23;728ca2a85268b2e09e269940fecde108;"2012-07-02 17:14:50";55 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 17:24:44";20 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 17:25:31";30 
ecc9a1a51d377550c4d7f1cb1a10724d;bccf0948a3ff3b806301ef2084f0545c;"2012-07-02 17:27:36";27 
ecc9a1a51d377550c4d7f1cb1a10724d;bccf0948a3ff3b806301ef2084f0545c;"2012-07-02 17:33:36";30 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 17:37:31";29 
92efa504160248e0bf52a3dc801aa214;3721766d3b8c33ac3a870f74f2766bce;"2012-07-02 17:39:48";20 
a0a01441b945a253fd479ea531292bac;8564ea8bc37f6a5c6da5c620a362b90c;"2012-07-02 17:41:35";26 
ecc9a1a51d377550c4d7f1cb1a10724d;bccf0948a3ff3b806301ef2084f0545c;"2012-07-02 17:44:24";29 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 17:45:37";20 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 17:49:49";34 
92efa504160248e0bf52a3dc801aa214;3721766d3b8c33ac3a870f74f2766bce;"2012-07-02 17:52:12";22 
a0a01441b945a253fd479ea531292bac;8564ea8bc37f6a5c6da5c620a362b90c;"2012-07-02 17:54:47";25 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 17:55:34";20 
ecc9a1a51d377550c4d7f1cb1a10724d;bccf0948a3ff3b806301ef2084f0545c;"2012-07-02 17:55:48";31 
a0a01441b945a253fd479ea531292bac;8564ea8bc37f6a5c6da5c620a362b90c;"2012-07-02 18:00:47";26 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 18:02:19";31 
92efa504160248e0bf52a3dc801aa214;52a0e7ed70fae15be85d9671cd089c6a;"2012-07-02 18:03:53";94 
92efa504160248e0bf52a3dc801aa214;461fd2d1af24205b667c5f9024071731;"2012-07-02 18:03:53";94 
92efa504160248e0bf52a3dc801aa214;b7c2095704030e8e3548349cd58761a0;"2012-07-02 18:03:53";94 
92efa504160248e0bf52a3dc801aa214;b94ae74745a52da898e2be27e0cf5ee1;"2012-07-02 18:03:53";94 
92efa504160248e0bf52a3dc801aa214;1be2fdc70b75e144f429147f61542471;"2012-07-02 18:03:53";94 
92efa504160248e0bf52a3dc801aa214;f8df9c53f74ecf58bee8c6e01c959e12;"2012-07-02 18:03:53";94 
92efa504160248e0bf52a3dc801aa214;7bfd8d2719ad1a7daffaf31ef6713807;"2012-07-02 18:03:53";94 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 18:04:39";20 
ff1857a26104cf0a28145763e67facc3;1258f1ab76f9391d11dea9c12dc35f34;"2012-07-02 18:04:39";20 
3af792901928260d69a2d5a284a8ee23;402578ef84e9223d00ef2a4fc167fe87;"2012-07-02 18:06:29";33 
a0a01441b945a253fd479ea531292bac;8564ea8bc37f6a5c6da5c620a362b90c;"2012-07-02 18:10:23";27 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 18:13:25";20 
ff1857a26104cf0a28145763e67facc3;1258f1ab76f9391d11dea9c12dc35f34;"2012-07-02 18:13:25";20 
77edbf22202cb2a72ae7d6746c8c4e01;ed53786852d23fded072cf0e0ab52c0a;"2012-07-02 18:14:49";46 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 18:14:53";34 
92efa504160248e0bf52a3dc801aa214;52a0e7ed70fae15be85d9671cd089c6a;"2012-07-02 18:15:29";26 
92efa504160248e0bf52a3dc801aa214;82820f0c98c9197d0a12cdc2948a6d9f;"2012-07-02 18:15:29";26 
92efa504160248e0bf52a3dc801aa214;b94ae74745a52da898e2be27e0cf5ee1;"2012-07-02 18:15:29";26 
a0a01441b945a253fd479ea531292bac;8564ea8bc37f6a5c6da5c620a362b90c;"2012-07-02 18:21:11";47 
dad595a4b588da588a415d31234a48b6;90677a6b188f902fc57f5668b2a891cd;"2012-07-02 18:23:04";154 
dad595a4b588da588a415d31234a48b6;cbca9f084e231da18741ab63b7bd73a4;"2012-07-02 18:23:04";154 
ff1857a26104cf0a28145763e67facc3;1258f1ab76f9391d11dea9c12dc35f34;"2012-07-02 18:23:10";20 
92efa504160248e0bf52a3dc801aa214;52a0e7ed70fae15be85d9671cd089c6a;"2012-07-02 18:25:06";30 
92efa504160248e0bf52a3dc801aa214;82820f0c98c9197d0a12cdc2948a6d9f;"2012-07-02 18:25:06";30 
92efa504160248e0bf52a3dc801aa214;b94ae74745a52da898e2be27e0cf5ee1;"2012-07-02 18:25:06";30 
92efa504160248e0bf52a3dc801aa214;5768d17840b98cf218c16bb9c30cd770;"2012-07-02 18:25:06";30 
3af792901928260d69a2d5a284a8ee23;402578ef84e9223d00ef2a4fc167fe87;"2012-07-02 18:25:44";32 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 18:26:33";27 
ecc9a1a51d377550c4d7f1cb1a10724d;bccf0948a3ff3b806301ef2084f0545c;"2012-07-02 18:30:42";30 
3af792901928260d69a2d5a284a8ee23;402578ef84e9223d00ef2a4fc167fe87;"2012-07-02 18:31:44";33 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 18:33:40";20 
ff1857a26104cf0a28145763e67facc3;1258f1ab76f9391d11dea9c12dc35f34;"2012-07-02 18:33:40";20 
92efa504160248e0bf52a3dc801aa214;52a0e7ed70fae15be85d9671cd089c6a;"2012-07-02 18:34:33";24 
92efa504160248e0bf52a3dc801aa214;b94ae74745a52da898e2be27e0cf5ee1;"2012-07-02 18:34:33";24 
92efa504160248e0bf52a3dc801aa214;2b99cff78b7c673b76f98371ac6c999c;"2012-07-02 18:34:33";24 
92efa504160248e0bf52a3dc801aa214;5768d17840b98cf218c16bb9c30cd770;"2012-07-02 18:34:33";24 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 18:36:09";27 
dad595a4b588da588a415d31234a48b6;90677a6b188f902fc57f5668b2a891cd;"2012-07-02 18:36:16";262 
3af792901928260d69a2d5a284a8ee23;402578ef84e9223d00ef2a4fc167fe87;"2012-07-02 18:37:53";63 
ecc9a1a51d377550c4d7f1cb1a10724d;bccf0948a3ff3b806301ef2084f0545c;"2012-07-02 18:41:51";35 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 18:44:02";20 
ff1857a26104cf0a28145763e67facc3;1258f1ab76f9391d11dea9c12dc35f34;"2012-07-02 18:44:02";20 
92efa504160248e0bf52a3dc801aa214;ccaebc4d9572d46c275fac20819d34ff;"2012-07-02 18:44:09";22 
3af792901928260d69a2d5a284a8ee23;402578ef84e9223d00ef2a4fc167fe87;"2012-07-02 18:45:32";32 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 18:47:33";29 
ecc9a1a51d377550c4d7f1cb1a10724d;bccf0948a3ff3b806301ef2084f0545c;"2012-07-02 18:52:21";27 
92efa504160248e0bf52a3dc801aa214;5b6b5838d325dfa1a7839e0e5557e349;"2012-07-02 18:54:14";20 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 18:54:18";20 
3af792901928260d69a2d5a284a8ee23;402578ef84e9223d00ef2a4fc167fe87;"2012-07-02 18:54:25";36 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 18:59:33";26 
ecc9a1a51d377550c4d7f1cb1a10724d;bccf0948a3ff3b806301ef2084f0545c;"2012-07-02 19:03:09";28 
92efa504160248e0bf52a3dc801aa214;c2bfceb889cf69be31be91c11dd803a3;"2012-07-02 19:04:02";34 
92efa504160248e0bf52a3dc801aa214;5b6b5838d325dfa1a7839e0e5557e349;"2012-07-02 19:04:02";34 
92efa504160248e0bf52a3dc801aa214;c942777c0af027f7c0cd23fc1885d4ed;"2012-07-02 19:04:02";34 
3af792901928260d69a2d5a284a8ee23;402578ef84e9223d00ef2a4fc167fe87;"2012-07-02 19:04:11";148 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 19:04:45";20 
df471e9b2468eb1c209d95b7d93a4479;7ae5d73fd7c31857bc75929269f31a42;"2012-07-02 19:06:36";30 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 19:11:51";26 
92efa504160248e0bf52a3dc801aa214;da4b783c364ba16b5b0346c50aaa0b3a;"2012-07-02 19:12:53";43 
92efa504160248e0bf52a3dc801aa214;44e35800e993d4e4a2e47d45c721829c;"2012-07-02 19:12:53";43 
92efa504160248e0bf52a3dc801aa214;5927572b52c88ccd65eac0c0f71b5e30;"2012-07-02 19:12:53";43 
92efa504160248e0bf52a3dc801aa214;29de045d27b0c9dbea439aaaa3b03f8b;"2012-07-02 19:12:53";43 
ecc9a1a51d377550c4d7f1cb1a10724d;bccf0948a3ff3b806301ef2084f0545c;"2012-07-02 19:14:12";26 
3af792901928260d69a2d5a284a8ee23;2710483406d7c7e90f4857de31fb0988;"2012-07-02 19:14:18";38 
3af792901928260d69a2d5a284a8ee23;c43b311b04a96d9fde17ac5343f9ea3e;"2012-07-02 19:14:18";38 
3af792901928260d69a2d5a284a8ee23;402578ef84e9223d00ef2a4fc167fe87;"2012-07-02 19:14:18";38 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 19:15:13";20 
df471e9b2468eb1c209d95b7d93a4479;f40ee89913a1e8410687069f56944d39;"2012-07-02 19:19:58";49 
92efa504160248e0bf52a3dc801aa214;0a823289d466eff4cf7c9a7388b64a18;"2012-07-02 19:22:29";47 
92efa504160248e0bf52a3dc801aa214;2fe28a6175a7c4fae16bf7e470b743b2;"2012-07-02 19:22:29";47 
92efa504160248e0bf52a3dc801aa214;810c8f159cdebe1b73d274477b05eab3;"2012-07-02 19:22:29";47 
92efa504160248e0bf52a3dc801aa214;29de045d27b0c9dbea439aaaa3b03f8b;"2012-07-02 19:22:29";47 
92efa504160248e0bf52a3dc801aa214;e36c277b801469b585e7965746414dbd;"2012-07-02 19:22:29";47 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 19:24:20";32 
3af792901928260d69a2d5a284a8ee23;402578ef84e9223d00ef2a4fc167fe87;"2012-07-02 19:24:48";32 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 19:25:28";20 
a0a01441b945a253fd479ea531292bac;8564ea8bc37f6a5c6da5c620a362b90c;"2012-07-02 19:27:34";37 
92efa504160248e0bf52a3dc801aa214;0a823289d466eff4cf7c9a7388b64a18;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;64b573eb4d936c3bccfc5f9ba05f7381;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;da4b783c364ba16b5b0346c50aaa0b3a;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;35b2030990dd991650507058f2929ee6;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;44e35800e993d4e4a2e47d45c721829c;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;5927572b52c88ccd65eac0c0f71b5e30;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;babe16851424e3fee3e9eb2c3dcd019f;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;2fe28a6175a7c4fae16bf7e470b743b2;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;79ba487d4a3bde3fb5a1fae3774f4aee;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;542a9adec00bdb581c6360dc904d53ba;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;6c94f105abd60289f0e377b137dc7081;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;649f7f592d262b373f5d52da49fc1e55;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;810c8f159cdebe1b73d274477b05eab3;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;34d3b7f144907df948d20a6946c0bf3c;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;8d094113f3cb90e864c2203ef0352277;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;338057b52240f76234fc26c4ca4348dc;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;5f1918ce0f1ef1c499a62d92496be7d3;"2012-07-02 19:32:05";68 
92efa504160248e0bf52a3dc801aa214;4c17e4353ee2e01366dc25ada40b6b60;"2012-07-02 19:32:05";68 
3af792901928260d69a2d5a284a8ee23;25e1811b45c1920aa314f577e98a87f9;"2012-07-02 19:34:44";38 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 19:35:51";20 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 19:36:57";29 
ecc9a1a51d377550c4d7f1cb1a10724d;bccf0948a3ff3b806301ef2084f0545c;"2012-07-02 19:37:33";31 
df471e9b2468eb1c209d95b7d93a4479;7ae5d73fd7c31857bc75929269f31a42;"2012-07-02 19:37:45";25 
a0a01441b945a253fd479ea531292bac;8564ea8bc37f6a5c6da5c620a362b90c;"2012-07-02 19:38:28";31 
92efa504160248e0bf52a3dc801aa214;3721766d3b8c33ac3a870f74f2766bce;"2012-07-02 19:43:33";21 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 19:46:46";20 
df471e9b2468eb1c209d95b7d93a4479;7ae5d73fd7c31857bc75929269f31a42;"2012-07-02 19:47:20";27 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 19:49:38";31 
92efa504160248e0bf52a3dc801aa214;3721766d3b8c33ac3a870f74f2766bce;"2012-07-02 19:53:05";21 
3af792901928260d69a2d5a284a8ee23;aca5ac2d991f2fdd8b6689d2157f7d7e;"2012-07-02 19:54:39";42 
3af792901928260d69a2d5a284a8ee23;d06f55104d5ed04eeb4a45a9b2459705;"2012-07-02 19:54:39";42 
3af792901928260d69a2d5a284a8ee23;1594e9ba6e82e76edb993896589a086d;"2012-07-02 19:54:39";42 
3af792901928260d69a2d5a284a8ee23;2de6d8890cca8d898f2ebb2cca76bc1e;"2012-07-02 19:54:39";42 
3af792901928260d69a2d5a284a8ee23;c076fcac5c7e0553721bebdf242b0cd5;"2012-07-02 19:54:39";42 
df471e9b2468eb1c209d95b7d93a4479;7ae5d73fd7c31857bc75929269f31a42;"2012-07-02 19:56:13";27 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 19:57:34";20 
a0a01441b945a253fd479ea531292bac;8564ea8bc37f6a5c6da5c620a362b90c;"2012-07-02 19:57:40";38 
ecc9a1a51d377550c4d7f1cb1a10724d;bccf0948a3ff3b806301ef2084f0545c;"2012-07-02 19:58:21";27 
92efa504160248e0bf52a3dc801aa214;3721766d3b8c33ac3a870f74f2766bce;"2012-07-02 20:01:38";22 
0dc43bb9b830c75c0b82f194fdc67f8d;04375177d9ec24690ddcb06d90a21ab7;"2012-07-02 20:02:22";30 
1096308782178a9d875d5c3eadd610b2;c7d8417b77454585a6edfa285ee05df7;"2012-07-02 20:03:12";25 
3af792901928260d69a2d5a284a8ee23;4a1ce6e2b894d7162d527f6f7cdaff80;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;aaa76e742a34aa66fad972b965abf2ba;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;01c54edd974a0cb34c8f2260841b5e08;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;c8158edb2015e9b7db940b25bb73fafb;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;0680171ff3d7749e42cb539f89806e30;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;77af1c68bdae918fb090105b7a9bf6ea;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;287958de72c344ac7f28bd7903a76951;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;6eb88c01d09f738da8c8ba07bdb69978;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;d06f55104d5ed04eeb4a45a9b2459705;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;de7faa32d7459d2947c575574a27bf74;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;9496fbc59396c441eee21b617992cb2e;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;b737937a2a72aba42390bbf0d45332b3;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;1594e9ba6e82e76edb993896589a086d;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;8b0c468d5615cf010a243160b8d667cb;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;2a1d23bcf749a8666f61d05485494530;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;4848e991cfa22d8d6b956e54ede318ae;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;25a98011cdf8d18936601c5c6ef11393;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;0e23bd2576b81bb0b23b42854942d4c1;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;586ac321ec4004121e66b2e178f1c70c;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;f7e58c89d8654854c7a182d4c286c22b;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;4782de2980fd86c96010ae38104efa88;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;c076fcac5c7e0553721bebdf242b0cd5;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;79f0370ea83eac1a07dc21d9a8ead000;"2012-07-02 20:04:59";129 
3af792901928260d69a2d5a284a8ee23;961ca9c92438f0572ee078798b2f9862;"2012-07-02 20:04:59";129 
a0a01441b945a253fd479ea531292bac;8564ea8bc37f6a5c6da5c620a362b90c;"2012-07-02 20:05:28";33 
df471e9b2468eb1c209d95b7d93a4479;7ae5d73fd7c31857bc75929269f31a42;"2012-07-02 20:05:50";28 
ecc9a1a51d377550c4d7f1cb1a10724d;bccf0948a3ff3b806301ef2084f0545c;"2012-07-02 20:07:33";27 
ff1857a26104cf0a28145763e67facc3;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 20:08:06";20 
dad595a4b588da588a415d31234a48b6;6c3e226b4d4795d518ab341b0824ec29;"2012-07-02 20:09:38";20 
a0a01441b945a253fd479ea531292bac;8564ea8bc37f6a5c6da5c620a362b90c;"2012-07-02 20:12:40";31 
3af792901928260d69a2d5a284a8ee23;36ea5ecee90ecee5c2ebac493c03338a;"2012-07-02 20:14:23";163 
3af792901928260d69a2d5a284a8ee23;aaa76e742a34aa66fad972b965abf2ba;"2012-07-02 20:14:23";163 
3af792901928260d69a2d5a284a8ee23;01c54edd974a0cb34c8f2260841b5e08;"2012-07-02 20:14:23";163 
3af792901928260d69a2d5a284a8ee23;0680171ff3d7749e42cb539f89806e30;"2012-07-02 20:14:23";163 
3af792901928260d69a2d5a284a8ee23;77af1c68bdae918fb090105b7a9bf6ea;"2012-07-02 20:14:23";163 
3af792901928260d69a2d5a284a8ee23;287958de72c344ac7f28bd7903a76951;"2012-07-02 20:14:23";163 
